year,variable_name,age_group_label,age_min,age_max,metric,value,unit,scale,notes
2012,ahv_einnahmen,45-49,45,49,n_personen,617444.0,Anzahl,count,nur_arbeitnehmende
2012,ahv_einnahmen,45-49,45,49,sum_einkommen,50728386103.0,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,45-49,45,49,sum_beitrag_ahv,4261184432.652,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,50-54,50,54,n_personen,525724.0,Anzahl,count,nur_arbeitnehmende
2012,ahv_einnahmen,50-54,50,54,sum_einkommen,43301264053.0,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,50-54,50,54,sum_beitrag_ahv,3637306180.452,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,55-59,55,59,n_personen,411953.0,Anzahl,count,nur_arbeitnehmende
2012,ahv_einnahmen,55-59,55,59,sum_einkommen,33722877883.0,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,55-59,55,59,sum_beitrag_ahv,2832721742.172,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,60-64,60,64,n_personen,285236.0,Anzahl,count,nur_arbeitnehmende
2012,ahv_einnahmen,60-64,60,64,sum_einkommen,20162922639.0,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,60-64,60,64,sum_beitrag_ahv,1693685501.676,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,65-69,65,69,n_personen,52808.0,Anzahl,count,nur_arbeitnehmende
2012,ahv_einnahmen,65-69,65,69,sum_einkommen,2532672865.0,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,65-69,65,69,sum_beitrag_ahv,212744520.66,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,70-74,70,74,n_personen,11032.0,Anzahl,count,nur_arbeitnehmende
2012,ahv_einnahmen,70-74,70,74,sum_einkommen,506302171.0,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,70-74,70,74,sum_beitrag_ahv,42529382.364,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,75+,75,100,n_personen,5243.0,Anzahl,count,nur_arbeitnehmende
2012,ahv_einnahmen,75+,75,100,sum_einkommen,279104234.0,CHF,chf,nur_arbeitnehmende
2012,ahv_einnahmen,75+,75,100,sum_beitrag_ahv,23444755.656,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,<20,0,19,n_personen,147894.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,<20,0,19,sum_einkommen,1830570990.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,<20,0,19,sum_beitrag_ahv,153767963.16,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,20-24,20,24,n_personen,493078.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,20-24,20,24,sum_einkommen,14870201831.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,20-24,20,24,sum_beitrag_ahv,1249096953.804,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,25-29,25,29,n_personen,576539.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,25-29,25,29,sum_einkommen,28699358644.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,25-29,25,29,sum_beitrag_ahv,2410746126.096,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,30-34,30,34,n_personen,585989.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,30-34,30,34,sum_einkommen,36830336626.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,30-34,30,34,sum_beitrag_ahv,3093748276.584,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,35-39,35,39,n_personen,549460.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,35-39,35,39,sum_einkommen,39389702709.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,35-39,35,39,sum_beitrag_ahv,3308735027.556,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,40-44,40,44,n_personen,577480.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,40-44,40,44,sum_einkommen,45489388033.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,40-44,40,44,sum_beitrag_ahv,3821108594.772,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,45-49,45,49,n_personen,622671.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,45-49,45,49,sum_einkommen,51410042850.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,45-49,45,49,sum_beitrag_ahv,4318443599.4,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,50-54,50,54,n_personen,549788.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,50-54,50,54,sum_einkommen,45647710910.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,50-54,50,54,sum_beitrag_ahv,3834407716.44,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,55-59,55,59,n_personen,429201.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,55-59,55,59,sum_einkommen,35452599455.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,55-59,55,59,sum_beitrag_ahv,2978018354.22,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,60-64,60,64,n_personen,292580.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,60-64,60,64,sum_einkommen,21162216896.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,60-64,60,64,sum_beitrag_ahv,1777626219.264,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,65-69,65,69,n_personen,59656.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,65-69,65,69,sum_einkommen,2937515487.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,65-69,65,69,sum_beitrag_ahv,246751300.908,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,70-74,70,74,n_personen,13454.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,70-74,70,74,sum_einkommen,597334112.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,70-74,70,74,sum_beitrag_ahv,50176065.408,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,75+,75,100,n_personen,6231.0,Anzahl,count,nur_arbeitnehmende
2013,ahv_einnahmen,75+,75,100,sum_einkommen,317830822.0,CHF,chf,nur_arbeitnehmende
2013,ahv_einnahmen,75+,75,100,sum_beitrag_ahv,26697789.048,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,<20,0,19,n_personen,148068.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,<20,0,19,sum_einkommen,1837132613.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,<20,0,19,sum_beitrag_ahv,154319139.492,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,20-24,20,24,n_personen,491098.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,20-24,20,24,sum_einkommen,14831162672.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,20-24,20,24,sum_beitrag_ahv,1245817664.448,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,25-29,25,29,n_personen,583882.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,25-29,25,29,sum_einkommen,29101046330.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,25-29,25,29,sum_beitrag_ahv,2444487891.72,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,30-34,30,34,n_personen,598430.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,30-34,30,34,sum_einkommen,37649098353.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,30-34,30,34,sum_beitrag_ahv,3162524261.652,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,35-39,35,39,n_personen,558165.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,35-39,35,39,sum_einkommen,39994660309.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,35-39,35,39,sum_beitrag_ahv,3359551465.956,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,40-44,40,44,n_personen,572602.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,40-44,40,44,sum_einkommen,45481641481.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,40-44,40,44,sum_beitrag_ahv,3820457884.404,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,45-49,45,49,n_personen,620386.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,45-49,45,49,sum_einkommen,51660749075.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,45-49,45,49,sum_beitrag_ahv,4339502922.3,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,50-54,50,54,n_personen,573480.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,50-54,50,54,sum_einkommen,48239917601.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,50-54,50,54,sum_beitrag_ahv,4052153078.484,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,55-59,55,59,n_personen,446848.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,55-59,55,59,sum_einkommen,37290220930.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,55-59,55,59,sum_beitrag_ahv,3132378558.12,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,60-64,60,64,n_personen,299635.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,60-64,60,64,sum_einkommen,21626130729.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,60-64,60,64,sum_beitrag_ahv,1816594981.236,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,65-69,65,69,n_personen,61206.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,65-69,65,69,sum_einkommen,3012398954.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,65-69,65,69,sum_beitrag_ahv,253041512.136,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,70-74,70,74,n_personen,14520.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,70-74,70,74,sum_einkommen,651379647.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,70-74,70,74,sum_beitrag_ahv,54715890.348,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,75+,75,100,n_personen,6573.0,Anzahl,count,nur_arbeitnehmende
2014,ahv_einnahmen,75+,75,100,sum_einkommen,317287086.0,CHF,chf,nur_arbeitnehmende
2014,ahv_einnahmen,75+,75,100,sum_beitrag_ahv,26652115.224,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,<20,0,19,n_personen,145869.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,<20,0,19,sum_einkommen,1830616874.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,<20,0,19,sum_beitrag_ahv,153771817.416,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,20-24,20,24,n_personen,482590.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,20-24,20,24,sum_einkommen,14458308457.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,20-24,20,24,sum_beitrag_ahv,1214497910.388,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,25-29,25,29,n_personen,590831.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,25-29,25,29,sum_einkommen,29382074802.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,25-29,25,29,sum_beitrag_ahv,2468094283.368,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,30-34,30,34,n_personen,604519.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,30-34,30,34,sum_einkommen,38044115301.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,30-34,30,34,sum_beitrag_ahv,3195705685.284,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,35-39,35,39,n_personen,571810.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,35-39,35,39,sum_einkommen,40846962846.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,35-39,35,39,sum_beitrag_ahv,3431144879.064,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,40-44,40,44,n_personen,567568.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,40-44,40,44,sum_einkommen,44975885572.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,40-44,40,44,sum_beitrag_ahv,3777974388.048,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,45-49,45,49,n_personen,614512.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,45-49,45,49,sum_einkommen,51377870740.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,45-49,45,49,sum_beitrag_ahv,4315741142.16,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,50-54,50,54,n_personen,592152.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,50-54,50,54,sum_einkommen,50238049844.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,50-54,50,54,sum_beitrag_ahv,4219996186.896,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,55-59,55,59,n_personen,464479.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,55-59,55,59,sum_einkommen,38912526518.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,55-59,55,59,sum_beitrag_ahv,3268652227.512,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,60-64,60,64,n_personen,309160.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,60-64,60,64,sum_einkommen,22356280004.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,60-64,60,64,sum_beitrag_ahv,1877927520.336,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,65-69,65,69,n_personen,63929.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,65-69,65,69,sum_einkommen,3032023506.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,65-69,65,69,sum_beitrag_ahv,254689974.504,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,70-74,70,74,n_personen,15257.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,70-74,70,74,sum_einkommen,679878406.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,70-74,70,74,sum_beitrag_ahv,57109786.104,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,75+,75,100,n_personen,6885.0,Anzahl,count,nur_arbeitnehmende
2015,ahv_einnahmen,75+,75,100,sum_einkommen,326116216.0,CHF,chf,nur_arbeitnehmende
2015,ahv_einnahmen,75+,75,100,sum_beitrag_ahv,27393762.144,CHF,chf,nur_arbeitnehmende
2016,ahv_einnahmen,<20,0,19,n_personen,143156.0,Anzahl,count,nur_arbeitnehmende
2016,ahv_einnahmen,<20,0,19,sum_einkommen,1798665087.0,CHF,chf,nur_arbeitnehmende
