year,variable_name,age,birth_year,project_age_group,project_age_order,metric,value,unit,scale,notes
2017,ahv_ausgaben,67,1950,Babyboomers,2,renten_mittelwert_chf,1810.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,67,1951,Babyboomers,2,renten_mittelwert_chf,1813.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,67,1952,Babyboomers,2,renten_mittelwert_chf,1818.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,67,1953,Babyboomers,2,renten_mittelwert_chf,1816.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,67,1954,Babyboomers,2,renten_mittelwert_chf,1824.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,67,1955,Babyboomers,2,renten_mittelwert_chf,1823.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,67,1956,Babyboomers,2,renten_mittelwert_chf,1868.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,67,1957,Babyboomers,2,renten_mittelwert_chf,1871.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,68,1944,Silent Generation,1,renten_mittelwert_chf,1794.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,68,1945,Silent Generation,1,renten_mittelwert_chf,1814.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,68,1946,Babyboomers,2,renten_mittelwert_chf,1811.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,68,1947,Babyboomers,2,renten_mittelwert_chf,1813.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,68,1948,Babyboomers,2,renten_mittelwert_chf,1815.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,68,1949,Babyboomers,2,renten_mittelwert_chf,1811.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,68,1950,Babyboomers,2,renten_mittelwert_chf,1803.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,68,1951,Babyboomers,2,renten_mittelwert_chf,1823.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,68,1952,Babyboomers,2,renten_mittelwert_chf,1812.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,68,1953,Babyboomers,2,renten_mittelwert_chf,1826.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,68,1954,Babyboomers,2,renten_mittelwert_chf,1818.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,68,1955,Babyboomers,2,renten_mittelwert_chf,1862.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,68,1956,Babyboomers,2,renten_mittelwert_chf,1862.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,69,1943,Silent Generation,1,renten_mittelwert_chf,1794.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,69,1944,Silent Generation,1,renten_mittelwert_chf,1806.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,69,1945,Silent Generation,1,renten_mittelwert_chf,1810.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,69,1946,Babyboomers,2,renten_mittelwert_chf,1815.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,69,1947,Babyboomers,2,renten_mittelwert_chf,1810.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,69,1948,Babyboomers,2,renten_mittelwert_chf,1811.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,69,1949,Babyboomers,2,renten_mittelwert_chf,1808.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,69,1950,Babyboomers,2,renten_mittelwert_chf,1816.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,69,1951,Babyboomers,2,renten_mittelwert_chf,1820.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,69,1952,Babyboomers,2,renten_mittelwert_chf,1824.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,69,1953,Babyboomers,2,renten_mittelwert_chf,1823.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,69,1954,Babyboomers,2,renten_mittelwert_chf,1861.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,69,1955,Babyboomers,2,renten_mittelwert_chf,1860.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,70,1942,Silent Generation,1,renten_mittelwert_chf,1793.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,70,1943,Silent Generation,1,renten_mittelwert_chf,1809.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,70,1944,Silent Generation,1,renten_mittelwert_chf,1804.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,70,1945,Silent Generation,1,renten_mittelwert_chf,1817.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,70,1946,Babyboomers,2,renten_mittelwert_chf,1814.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,70,1947,Babyboomers,2,renten_mittelwert_chf,1809.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,70,1948,Babyboomers,2,renten_mittelwert_chf,1811.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,70,1949,Babyboomers,2,renten_mittelwert_chf,1823.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,70,1950,Babyboomers,2,renten_mittelwert_chf,1815.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,70,1951,Babyboomers,2,renten_mittelwert_chf,1835.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,70,1952,Babyboomers,2,renten_mittelwert_chf,1824.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,70,1953,Babyboomers,2,renten_mittelwert_chf,1869.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,70,1954,Babyboomers,2,renten_mittelwert_chf,1862.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,71,1941,Silent Generation,1,renten_mittelwert_chf,1798.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,71,1942,Silent Generation,1,renten_mittelwert_chf,1808.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,71,1943,Silent Generation,1,renten_mittelwert_chf,1808.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,71,1944,Silent Generation,1,renten_mittelwert_chf,1812.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,71,1945,Silent Generation,1,renten_mittelwert_chf,1817.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,71,1946,Babyboomers,2,renten_mittelwert_chf,1814.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,71,1947,Babyboomers,2,renten_mittelwert_chf,1809.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,71,1948,Babyboomers,2,renten_mittelwert_chf,1826.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,71,1949,Babyboomers,2,renten_mittelwert_chf,1822.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,71,1950,Babyboomers,2,renten_mittelwert_chf,1831.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,71,1951,Babyboomers,2,renten_mittelwert_chf,1835.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,71,1952,Babyboomers,2,renten_mittelwert_chf,1870.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,71,1953,Babyboomers,2,renten_mittelwert_chf,1868.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,72,1940,Silent Generation,1,renten_mittelwert_chf,1789.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,72,1941,Silent Generation,1,renten_mittelwert_chf,1814.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,72,1942,Silent Generation,1,renten_mittelwert_chf,1808.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,72,1943,Silent Generation,1,renten_mittelwert_chf,1817.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,72,1944,Silent Generation,1,renten_mittelwert_chf,1813.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,72,1945,Silent Generation,1,renten_mittelwert_chf,1818.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,72,1946,Babyboomers,2,renten_mittelwert_chf,1815.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,72,1947,Babyboomers,2,renten_mittelwert_chf,1825.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,72,1948,Babyboomers,2,renten_mittelwert_chf,1828.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,72,1949,Babyboomers,2,renten_mittelwert_chf,1838.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,72,1950,Babyboomers,2,renten_mittelwert_chf,1832.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,72,1951,Babyboomers,2,renten_mittelwert_chf,1882.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,72,1952,Babyboomers,2,renten_mittelwert_chf,1871.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,73,1939,Silent Generation,1,renten_mittelwert_chf,1790.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,73,1940,Silent Generation,1,renten_mittelwert_chf,1808.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,73,1941,Silent Generation,1,renten_mittelwert_chf,1816.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,73,1942,Silent Generation,1,renten_mittelwert_chf,1818.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,73,1943,Silent Generation,1,renten_mittelwert_chf,1819.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,73,1944,Silent Generation,1,renten_mittelwert_chf,1815.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,73,1945,Silent Generation,1,renten_mittelwert_chf,1820.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,73,1946,Babyboomers,2,renten_mittelwert_chf,1833.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,73,1947,Babyboomers,2,renten_mittelwert_chf,1828.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,73,1948,Babyboomers,2,renten_mittelwert_chf,1847.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,73,1949,Babyboomers,2,renten_mittelwert_chf,1842.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,73,1950,Babyboomers,2,renten_mittelwert_chf,1880.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,73,1951,Babyboomers,2,renten_mittelwert_chf,1884.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,74,1938,Silent Generation,1,renten_mittelwert_chf,1803.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,74,1939,Silent Generation,1,renten_mittelwert_chf,1810.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,74,1940,Silent Generation,1,renten_mittelwert_chf,1811.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,74,1941,Silent Generation,1,renten_mittelwert_chf,1829.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,74,1942,Silent Generation,1,renten_mittelwert_chf,1822.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,74,1943,Silent Generation,1,renten_mittelwert_chf,1823.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,74,1944,Silent Generation,1,renten_mittelwert_chf,1819.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,74,1945,Silent Generation,1,renten_mittelwert_chf,1839.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,74,1946,Babyboomers,2,renten_mittelwert_chf,1836.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,74,1947,Babyboomers,2,renten_mittelwert_chf,1847.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,74,1948,Babyboomers,2,renten_mittelwert_chf,1851.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,74,1949,Babyboomers,2,renten_mittelwert_chf,1891.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,74,1950,Babyboomers,2,renten_mittelwert_chf,1884.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,75,1937,Silent Generation,1,renten_mittelwert_chf,1808.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,75,1938,Silent Generation,1,renten_mittelwert_chf,1823.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,75,1939,Silent Generation,1,renten_mittelwert_chf,1814.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,75,1940,Silent Generation,1,renten_mittelwert_chf,1825.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,75,1941,Silent Generation,1,renten_mittelwert_chf,1833.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,75,1942,Silent Generation,1,renten_mittelwert_chf,1826.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,75,1943,Silent Generation,1,renten_mittelwert_chf,1827.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,75,1944,Silent Generation,1,renten_mittelwert_chf,1839.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,75,1945,Silent Generation,1,renten_mittelwert_chf,1843.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,75,1946,Babyboomers,2,renten_mittelwert_chf,1857.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,75,1947,Babyboomers,2,renten_mittelwert_chf,1852.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,75,1948,Babyboomers,2,renten_mittelwert_chf,1902.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,75,1949,Babyboomers,2,renten_mittelwert_chf,1895.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,76,1936,Silent Generation,1,renten_mittelwert_chf,1821.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,76,1937,Silent Generation,1,renten_mittelwert_chf,1830.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,76,1938,Silent Generation,1,renten_mittelwert_chf,1829.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,76,1939,Silent Generation,1,renten_mittelwert_chf,1828.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,76,1940,Silent Generation,1,renten_mittelwert_chf,1830.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,76,1941,Silent Generation,1,renten_mittelwert_chf,1839.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,76,1942,Silent Generation,1,renten_mittelwert_chf,1832.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,76,1943,Silent Generation,1,renten_mittelwert_chf,1848.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,76,1944,Silent Generation,1,renten_mittelwert_chf,1844.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,76,1945,Silent Generation,1,renten_mittelwert_chf,1865.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,76,1946,Babyboomers,2,renten_mittelwert_chf,1863.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,76,1947,Babyboomers,2,renten_mittelwert_chf,1903.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,76,1948,Babyboomers,2,renten_mittelwert_chf,1907.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,77,1935,Silent Generation,1,renten_mittelwert_chf,1825.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,77,1936,Silent Generation,1,renten_mittelwert_chf,1842.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,77,1937,Silent Generation,1,renten_mittelwert_chf,1836.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,77,1938,Silent Generation,1,renten_mittelwert_chf,1844.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,77,1939,Silent Generation,1,renten_mittelwert_chf,1835.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,77,1940,Silent Generation,1,renten_mittelwert_chf,1836.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,77,1941,Silent Generation,1,renten_mittelwert_chf,1846.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,77,1942,Silent Generation,1,renten_mittelwert_chf,1854.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,77,1943,Silent Generation,1,renten_mittelwert_chf,1855.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,77,1944,Silent Generation,1,renten_mittelwert_chf,1866.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,77,1945,Silent Generation,1,renten_mittelwert_chf,1872.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,77,1946,Babyboomers,2,renten_mittelwert_chf,1915.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,77,1947,Babyboomers,2,renten_mittelwert_chf,1908.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,78,1934,Silent Generation,1,renten_mittelwert_chf,1849.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,78,1935,Silent Generation,1,renten_mittelwert_chf,1848.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,78,1936,Silent Generation,1,renten_mittelwert_chf,1850.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,78,1937,Silent Generation,1,renten_mittelwert_chf,1852.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,78,1938,Silent Generation,1,renten_mittelwert_chf,1851.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,78,1939,Silent Generation,1,renten_mittelwert_chf,1843.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,78,1940,Silent Generation,1,renten_mittelwert_chf,1844.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,78,1941,Silent Generation,1,renten_mittelwert_chf,1869.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,78,1942,Silent Generation,1,renten_mittelwert_chf,1861.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,78,1943,Silent Generation,1,renten_mittelwert_chf,1877.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,78,1944,Silent Generation,1,renten_mittelwert_chf,1873.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,78,1945,Silent Generation,1,renten_mittelwert_chf,1926.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,78,1946,Babyboomers,2,renten_mittelwert_chf,1922.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,79,1933,Silent Generation,1,renten_mittelwert_chf,1861.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,79,1934,Silent Generation,1,renten_mittelwert_chf,1874.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,79,1935,Silent Generation,1,renten_mittelwert_chf,1856.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,79,1936,Silent Generation,1,renten_mittelwert_chf,1866.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,79,1937,Silent Generation,1,renten_mittelwert_chf,1860.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,79,1938,Silent Generation,1,renten_mittelwert_chf,1859.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,79,1939,Silent Generation,1,renten_mittelwert_chf,1851.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,79,1940,Silent Generation,1,renten_mittelwert_chf,1868.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,79,1941,Silent Generation,1,renten_mittelwert_chf,1877.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,79,1942,Silent Generation,1,renten_mittelwert_chf,1886.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,79,1943,Silent Generation,1,renten_mittelwert_chf,1885.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,79,1944,Silent Generation,1,renten_mittelwert_chf,1929.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,79,1945,Silent Generation,1,renten_mittelwert_chf,1933.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,80,1932,Silent Generation,1,renten_mittelwert_chf,1872.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,80,1933,Silent Generation,1,renten_mittelwert_chf,1886.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,80,1934,Silent Generation,1,renten_mittelwert_chf,1883.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,80,1935,Silent Generation,1,renten_mittelwert_chf,1874.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,80,1936,Silent Generation,1,renten_mittelwert_chf,1874.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,80,1937,Silent Generation,1,renten_mittelwert_chf,1870.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,80,1938,Silent Generation,1,renten_mittelwert_chf,1867.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,80,1939,Silent Generation,1,renten_mittelwert_chf,1876.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,80,1940,Silent Generation,1,renten_mittelwert_chf,1878.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,80,1941,Silent Generation,1,renten_mittelwert_chf,1902.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,80,1942,Silent Generation,1,renten_mittelwert_chf,1895.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,80,1943,Silent Generation,1,renten_mittelwert_chf,1941.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,80,1944,Silent Generation,1,renten_mittelwert_chf,1938.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,81,1931,Silent Generation,1,renten_mittelwert_chf,1877.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,81,1932,Silent Generation,1,renten_mittelwert_chf,1899.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,81,1933,Silent Generation,1,renten_mittelwert_chf,1897.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,81,1934,Silent Generation,1,renten_mittelwert_chf,1902.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,81,1935,Silent Generation,1,renten_mittelwert_chf,1882.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,81,1936,Silent Generation,1,renten_mittelwert_chf,1885.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,81,1937,Silent Generation,1,renten_mittelwert_chf,1879.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,81,1938,Silent Generation,1,renten_mittelwert_chf,1893.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,81,1939,Silent Generation,1,renten_mittelwert_chf,1886.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,81,1940,Silent Generation,1,renten_mittelwert_chf,1904.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,81,1941,Silent Generation,1,renten_mittelwert_chf,1912.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,81,1942,Silent Generation,1,renten_mittelwert_chf,1952.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,81,1943,Silent Generation,1,renten_mittelwert_chf,1951.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,82,1930,Silent Generation,1,renten_mittelwert_chf,1889.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,82,1931,Silent Generation,1,renten_mittelwert_chf,1904.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,82,1932,Silent Generation,1,renten_mittelwert_chf,1910.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,82,1933,Silent Generation,1,renten_mittelwert_chf,1917.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,82,1934,Silent Generation,1,renten_mittelwert_chf,1913.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,82,1935,Silent Generation,1,renten_mittelwert_chf,1894.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,82,1936,Silent Generation,1,renten_mittelwert_chf,1895.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,82,1937,Silent Generation,1,renten_mittelwert_chf,1906.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,82,1938,Silent Generation,1,renten_mittelwert_chf,1904.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,82,1939,Silent Generation,1,renten_mittelwert_chf,1913.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,82,1940,Silent Generation,1,renten_mittelwert_chf,1914.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,82,1941,Silent Generation,1,renten_mittelwert_chf,1970.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,82,1942,Silent Generation,1,renten_mittelwert_chf,1962.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,83,1929,Silent Generation,1,renten_mittelwert_chf,1903.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,83,1930,Silent Generation,1,renten_mittelwert_chf,1917.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,83,1931,Silent Generation,1,renten_mittelwert_chf,1916.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,83,1932,Silent Generation,1,renten_mittelwert_chf,1930.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,83,1933,Silent Generation,1,renten_mittelwert_chf,1928.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,83,1934,Silent Generation,1,renten_mittelwert_chf,1924.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,83,1935,Silent Generation,1,renten_mittelwert_chf,1905.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,83,1936,Silent Generation,1,renten_mittelwert_chf,1922.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,83,1937,Silent Generation,1,renten_mittelwert_chf,1918.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,83,1938,Silent Generation,1,renten_mittelwert_chf,1932.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,83,1939,Silent Generation,1,renten_mittelwert_chf,1924.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,83,1940,Silent Generation,1,renten_mittelwert_chf,1974.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,83,1941,Silent Generation,1,renten_mittelwert_chf,1980.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,84,1928,Silent Generation,1,renten_mittelwert_chf,1922.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,84,1929,Silent Generation,1,renten_mittelwert_chf,1932.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,84,1930,Silent Generation,1,renten_mittelwert_chf,1930.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,84,1931,Silent Generation,1,renten_mittelwert_chf,1938.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,84,1932,Silent Generation,1,renten_mittelwert_chf,1942.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,84,1933,Silent Generation,1,renten_mittelwert_chf,1940.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,84,1934,Silent Generation,1,renten_mittelwert_chf,1936.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,84,1935,Silent Generation,1,renten_mittelwert_chf,1933.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,84,1936,Silent Generation,1,renten_mittelwert_chf,1934.0,CHF,chf,altersrenten_ab_65
